Question,Answer,Type
有89個蘋果，每9個裝一袋，可以裝多少袋？餘下幾個？,9...8,分組
07:39 出發，經過75分鐘後到達，到達時間是？,08:54,時間計算
一個正方形有多少組平行線？,2,幾何
13 × 10 + 181 = ?,311,混合運算
959 - 841 = ?,118,減法
6公斤660克 = 多少克？,6660,單位轉換
甲地到乙地120公里，去程用了4小時，回程用了8小時，回程平均速率是多少km/h？,15,速率
1小時37分鐘 = 多少分鐘？,97,單位轉換
26的2倍是多少？,52,倍數
5和19的最小公倍數是多少？,95,數論
一個梯形有多少組平行線？,1,幾何
11的4倍是多少？,44,倍數
每件文具28元，小華買了2件，付了68元，應找回多少元？,12,四則應用
李叔叔每天做37個零件，13天可以做多少個零件？,481,四則應用
鉛筆每枝30元，買5枝，共要付多少元？,150,乘法
小明有714元，買文具用去414元，媽媽又給他143元，現在有多少元？,443,四則應用
6米11厘米 = 多少厘米？,611,單位轉換
一個平行四邊形有多少組平行線？,2,幾何
每件221元，買3件共需付多少元？,663元,金錢
13 × 26 + 13 = ?,351,混合運算
365 + 144 = ?,509,加法
一個長方形有多少組平行線？,2,幾何
22:27 出發，經過120分鐘後到達，到達時間是？,00:27,時間計算
183 + 264 = ?,447,加法
3公斤159克 = 多少克？,3159,單位轉換
電影從17:16開始，到17:31結束，放映了多少分鐘？,15,時間長短
1公斤219克 = 多少克？,1219,單位轉換
電影從10:50開始，到11:20結束，放映了多少分鐘？,30,時間長短
16的6倍是多少？,96,倍數
甲地到乙地120公里，去程用了3小時，回程用了8小時，回程平均速率是多少km/h？,15,速率
李叔叔每天做23個零件，8天可以做多少個零件？,184,四則應用
21:43 出發，經過90分鐘後到達，到達時間是？,23:13,時間計算
448 + 405 = ?,853,加法
7升866毫升 = 多少毫升？,7866,單位轉換
把199個蘋果平均分給6個小朋友，每人得幾個？餘幾個？,33...1,除法
鉛筆每枝41元，買10枝，共要付多少元？,410,乘法
李叔叔每天做11個零件，11天可以做多少個零件？,121,四則應用
電影從14:12開始，到15:42結束，放映了多少分鐘？,90,時間長短
一個電器首期付99元，之後每期付65元，共4期，總售價多少元？,359元,金錢
一個電器首期付254元，之後每期付42元，共9期，總售價多少元？,632元,金錢
5公斤759克 = 多少克？,5759,單位轉換
父親今年38歲，兒子今年11歲，多少年前父親的年齡是兒子的4倍？,2,年齡
電影從04:49開始，到07:04結束，放映了多少分鐘？,135,時間長短
一個長方形花圃，長6米，寬13米，圍欄長多少米？,38,周長計算
把157個蘋果平均分給7個小朋友，每人得幾個？餘幾個？,22...3,除法
16:52 出發，經過15分鐘後到達，到達時間是？,17:07,時間計算
鉛筆每枝50元，買5枝，共要付多少元？,250,乘法
甲地到乙地60公里，去程用了3小時，回程用了6小時，回程平均速率是多少km/h？,10,速率
76 × 6 = ?,456,乘法
211 + 123 - 149 = ?,185,混合運算
3升451毫升 = 多少毫升？,3451,單位轉換
6公斤736克 = 多少克？,6736,單位轉換
218 + 248 = ?,466,加法
402 + 333 - 708 = ?,27,混合運算
31 × 17 + 27 = ?,554,混合運算
小明有609元，買文具用去162元，媽媽又給他110元，現在有多少元？,557,四則應用
每個盒子可放5件蛋糕，現有17件，最少要用多少個盒子？,4,除法
電影從16:57開始，到19:12結束，放映了多少分鐘？,135,時間長短
一個長方形花圃，長5米，寬12米，圍欄長多少米？,34,周長計算
電影從01:34開始，到03:34結束，放映了多少分鐘？,120,時間長短
李叔叔每天做47個零件，4天可以做多少個零件？,188,四則應用
24的5倍是多少？,120,倍數
鉛筆每枝22元，買12枝，共要付多少元？,264,乘法
1米15厘米 = 多少厘米？,115,單位轉換
幾個人合買一份797元的禮物，每人平均要付多少元？還剩多少元？,159...2,四則應用
幾個人合買一份374元的禮物，每人平均要付多少元？還剩多少元？,62...2,四則應用
有27個蘋果，每8個裝一袋，可以裝多少袋？餘下幾個？,3...3,分組
有137個蘋果，每4個裝一袋，可以裝多少袋？餘下幾個？,34...1,分組
10公斤146克 = 多少克？,10146,單位轉換
859 - 350 = ?,509,減法
19:22 出發，經過75分鐘後到達，到達時間是？,20:37,時間計算
除數是3，商是25，餘數是2，被除數是多少？,77,除法
8米16厘米 = 多少厘米？,816,單位轉換
貨倉原有飲料856支，上午賣出704支，下午運來930支，現在共有多少支？,1082,四則應用
鉛筆每枝45元，買5枝，共要付多少元？,225,乘法
電影從08:39開始，到10:39結束，放映了多少分鐘？,120,時間長短
在 12847 中，數字「2」表示的數值是？,2000,位值
李叔叔每天做44個零件，13天可以做多少個零件？,572,四則應用
9升896毫升 = 多少毫升？,9896,單位轉換
爸爸今年45歲，8年後爸爸多少歲？,53,四則應用
主食有2種，飲品有5種，各選一種共有多少種搭配？,10,組合
小明有503元，買文具用去72元，媽媽又給他144元，現在有多少元？,575,四則應用
李叔叔每天做5個零件，7天可以做多少個零件？,35,四則應用
17小時35分鐘 = 多少分鐘？,1055,單位轉換
鉛筆每枝43元，買11枝，共要付多少元？,473,乘法
一個正方形有多少組平行線？,2,幾何
每件文具134元，小華買了6件，付了866元，應找回多少元？,62,四則應用
997 - 37 = ?,960,減法
00:26 出發，經過15分鐘後到達，到達時間是？,00:41,時間計算
甲地到乙地240公里，去程用了3小時，回程用了8小時，回程平均速率是多少km/h？,30,速率
418 + 183 = ?,601,加法
137 + 161 - 30 = ?,268,混合運算
貨倉原有飲料1228支，上午賣出303支，下午運來421支，現在共有多少支？,1346,四則應用
167 - 140 = ?,27,減法
12 × 5 + 203 = ?,263,混合運算
爸爸今年33歲，8年後爸爸多少歲？,41,四則應用
一個長方形有多少組平行線？,2,幾何
7的12倍是多少？,84,倍數
每個盒子可放6件蛋糕，現有20件，最少要用多少個盒子？,4,除法
一個長方形花圃，長10米，寬5米，圍欄長多少米？,30,周長計算
一個長方形花圃，長5米，寬3米，圍欄長多少米？,16,周長計算
幾個人合買一份328元的禮物，每人平均要付多少元？,164,四則應用
除數是7，商是6，餘數是4，被除數是多少？,46,除法
6的12倍是多少？,72,倍數
19 × 40 + 384 = ?,1144,混合運算
主食有3種，飲品有4種，各選一種共有多少種搭配？,12,組合
226 + 301 - 468 = ?,59,混合運算
電影從10:43開始，到13:13結束，放映了多少分鐘？,150,時間長短
一個長方形花圃，長8米，寬7米，圍欄長多少米？,30,周長計算
主食有5種，飲品有4種，各選一種共有多少種搭配？,20,組合
388 - 21 = ?,367,減法
貨倉原有飲料747支，上午賣出178支，下午運來795支，現在共有多少支？,1364,四則應用
20公里550米 = 多少米？,20550,單位轉換
9升329毫升 = 多少毫升？,9329,單位轉換
551 - 511 = ?,40,減法
一個長方形花圃，長17米，寬10米，圍欄長多少米？,54,周長計算
爸爸今年42歲，4年後爸爸多少歲？,46,四則應用
主食有5種，飲品有2種，各選一種共有多少種搭配？,10,組合
每件47元，買6件，付373元，應找回多少元？,91元,金錢
一個長方形花圃，長11米，寬15米，圍欄長多少米？,52,周長計算
2小時20分鐘 = 多少分鐘？,140,單位轉換
一個電器首期付244元，之後每期付31元，共3期，總售價多少元？,337元,金錢
除數是10，商是5，餘數是7，被除數是多少？,57,除法
每個盒子可放4件蛋糕，現有30件，最少要用多少個盒子？,8,除法
(38 + 90) × 4 = ?,512,混合運算
378 + 240 - 202 = ?,416,混合運算
162 + 195 - 296 = ?,61,混合運算
一個長方形花圃，長9米，寬13米，圍欄長多少米？,44,周長計算
甲地到乙地120公里，去程用了4小時，回程用了3小時，回程平均速率是多少km/h？,40,速率
一個電器首期付237元，之後每期付34元，共3期，總售價多少元？,339元,金錢
幾個人合買一份282元的禮物，每人平均要付多少元？,141,四則應用
爸爸今年50歲，9年後爸爸多少歲？,59,四則應用
一個電器首期付239元，之後每期付49元，共9期，總售價多少元？,680元,金錢
208 + 249 = ?,457,加法
家中有果55個。媽媽吃了7個後，小文吃了餘下的1/2，現在還剩下多少個果？,24,四則應用
50 × 45 = ?,2250,乘法
一個長方形花圃，長14米，寬10米，圍欄長多少米？,48,周長計算
鉛筆每枝25元，買8枝，共要付多少元？,200,乘法
7的2倍是多少？,14,倍數
電影從16:09開始，到17:39結束，放映了多少分鐘？,90,時間長短
20:12 出發，經過75分鐘後到達，到達時間是？,21:27,時間計算
幾個人合買一份353元的禮物，每人平均要付多少元？還剩多少元？,70...3,四則應用
電影從13:25開始，到13:40結束，放映了多少分鐘？,15,時間長短
(96 + 28) × 4 = ?,496,混合運算
461 - 33 = ?,428,減法
一個長方形花圃，長10米，寬7米，圍欄長多少米？,34,周長計算
一個長方形花圃，長6米，寬3米，圍欄長多少米？,18,周長計算
94 × 3 = ?,282,乘法
每件153元，買1件共需付多少元？,153元,金錢
50 × 91 = ?,4550,乘法
貨倉原有飲料577支，上午賣出355支，下午運來670支，現在共有多少支？,892,四則應用
40 × 18 = ?,720,乘法
李叔叔每天做26個零件，15天可以做多少個零件？,390,四則應用
8和5的最小公倍數是多少？,40,數論
561 - 22 = ?,539,減法
608 - 164 = ?,444,減法
32的6倍是多少？,192,倍數
191 + 146 = ?,337,加法
20 × 4 + 498 = ?,578,混合運算
電影從06:37開始，到08:52結束，放映了多少分鐘？,135,時間長短
424 - 12 = ?,412,減法
每件86元，買5件，付443元，應找回多少元？,13元,金錢
758 - 654 = ?,104,減法
一個長方形花圃，長12米，寬3米，圍欄長多少米？,30,周長計算
296 + 428 = ?,724,加法
有51個蘋果，每8個裝一袋，可以裝多少袋？餘下幾個？,6...3,分組
272 + 283 - 301 = ?,254,混合運算
電影從04:53開始，到07:08結束，放映了多少分鐘？,135,時間長短
在○裡填上 >、< 或 =：6/9 ? 8/9,<,分數比較
李叔叔每天做19個零件，11天可以做多少個零件？,209,四則應用
05:17 出發，經過120分鐘後到達，到達時間是？,07:17,時間計算
91 × 23 = ?,2093,乘法
11和5的最小公倍數是多少？,55,數論
一個長方形花圃，長5米，寬8米，圍欄長多少米？,26,周長計算
9公里767米 = 多少米？,9767,單位轉換
在 27837 中，數字「3」表示的數值是？,30,位值
36的4倍是多少？,144,倍數
13 × 59 = ?,767,乘法
4公斤517克 = 多少克？,4517,單位轉換
在○裡填上 >、< 或 =：2/3 ? 1/3,>,分數比較
貨倉原有飲料1100支，上午賣出229支，下午運來498支，現在共有多少支？,1369,四則應用
一個長方形有多少組平行線？,2,幾何
幾個人合買一份670元的禮物，每人平均要付多少元？還剩多少元？,167...2,四則應用
每個盒子可放5件蛋糕，現有15件，最少要用多少個盒子？,3,除法
家中有果56個。媽媽吃了2個後，小文吃了餘下的2/3，現在還剩下多少個果？,18,四則應用
16:08 出發，經過60分鐘後到達，到達時間是？,17:08,時間計算
38 × 7 + 450 = ?,716,混合運算
一個正方形有多少組平行線？,2,幾何
8公斤392克 = 多少克？,8392,單位轉換
一個長方形花圃，長13米，寬15米，圍欄長多少米？,56,周長計算
24的9倍是多少？,216,倍數
10米28厘米 = 多少厘米？,1028,單位轉換
18:47 出發，經過75分鐘後到達，到達時間是？,20:02,時間計算
18:55 出發，經過20分鐘後到達，到達時間是？,19:15,時間計算
電影從07:45開始，到08:00結束，放映了多少分鐘？,15,時間長短
幾個人合買一份672元的禮物，每人平均要付多少元？,168,四則應用
7公斤549克 = 多少克？,7549,單位轉換
89 × 47 = ?,4183,乘法
鉛筆每枝37元，買12枝，共要付多少元？,444,乘法
22:28 出發，經過45分鐘後到達，到達時間是？,23:13,時間計算
貼紙每張31元，小美有46元，最多可買幾張？還剩幾元？,1...15,除法
9升367毫升 = 多少毫升？,9367,單位轉換
一個電器首期付269元，之後每期付60元，共3期，總售價多少元？,449元,金錢
小明有653元，買文具用去405元，媽媽又給他106元，現在有多少元？,354,四則應用
每件271元，買8件共需付多少元？,2168元,金錢
一個長方形花圃，長15米，寬8米，圍欄長多少米？,46,周長計算
211 - 176 = ?,35,減法
貼紙每張50元，小美有43元，最多可買幾張？還剩幾元？,0...43,除法
