Question,Answer,Type
15:16 出發，經過75分鐘後到達，到達時間是？,16:31,時間計算
952 ÷ 35 = ?,27...7,除法
3米51厘米 = ? 厘米,351,單位轉換
家中有果94個。媽媽吃了4個後，小文吃了餘下的1/2，現在還剩下多少個果？,45,四則運算
7和18的最小公倍數是？,126,數論
22 + 286 = ?,308,加法
481 - 358 = ?,123,減法
16:00 出發，經過75分鐘後到達，到達時間是？,17:15,時間計算
一個長方形有多少組平行線？,2,幾何
302 + 449 = ?,751,加法
小明有626元，買文具用去423元，媽媽又給他166元，現在有多少元？,369,四則運算
441 - 116 = ?,325,減法
339 + 365 = ?,704,加法
2和9的最小公倍數是？,18,數論
小明有599元，買文具用去92元，媽媽又給他232元，現在有多少元？,739,四則運算
1306 ÷ 19 = ?,68...14,除法
父親今年21歲，兒子今年13歲，在多少年前父親年齡是兒子的2倍？,5,年齡
406 - 198 = ?,208,減法
4小時47分 = ? 分,287,單位轉換
195 + 325 = ?,520,加法
401 ÷ 11 = ?,36...5,除法
203 + 26 = ?,229,加法
174 + 65 = ?,239,加法
每件270元，買1件共需付多少元？,270元,金錢
386 - 63 = ?,323,減法
家中有果79個。媽媽吃了7個後，小文吃了餘下的3/4，現在還剩下多少個果？,18,四則運算
91的9倍是多少？,819,乘法
在○裡填上 + 或 - 或 =：2/3 ? 2/3 (A.× B.= C.> D.√),B,分數(選擇)
28的49倍是多少？,1372,乘法
父親今年24歲，兒子今年12歲，在多少年前父親年齡是兒子的4倍？,8,年齡
小明有587元，買文具用去179元，媽媽又給他123元，現在有多少元？,531,四則運算
143 + 260 = ?,403,加法
面向北方，右轉3個直角，現在面向哪一方？ (A.西方 B.C C.B D.A),A,方向(選擇)
12的6倍是多少？,72,倍數
95的80倍是多少？,7600,乘法
列出12的所有因數。,"1,2,3,4,6,12",數論
263 + 433 = ?,696,加法
9 × 24 = ?,216,乘法
小明有311元，買文具用去181元，媽媽又給他200元，現在有多少元？,330,四則運算
20:30 出發，經過60分鐘後到達，到達時間是？,21:30,時間計算
每件151元，買8件共需付多少元？,1208元,金錢
45的50倍是多少？,2250,乘法
33的67倍是多少？,2211,乘法
23小時21分 = ? 分,1401,單位轉換
3404 ÷ 37 = ?,92,除法
4096 ÷ 64 = ?,64,除法
17和17的最小公倍數是？,17,數論
小明有459元，買文具用去94元，媽媽又給他201元，現在有多少元？,566,四則運算
11:20 出發，經過15分鐘後到達，到達時間是？,11:35,時間計算
14:19 出發，經過75分鐘後到達，到達時間是？,15:34,時間計算
32公里911米 = ? 米,32911,單位轉換
26的44倍是多少？,1144,乘法
314 + 108 = ?,422,加法
貨倉原有飲料1438支，上午賣出719支，下午運來552支，現在共有多少支？,1271,四則運算
12厘米2毫米 = ? 毫米,122,單位轉換
列出18的所有因數。,"1,2,3,6,9,18",數論
早餐從飲品3種、主食3種中各選一種，共有多少種組合？,9,組合
7小時42分 = ? 分,462,單位轉換
447 + 164 = ?,611,加法
在 78903 中，數字「9」表示的數值是？,900,位值
1456 ÷ 13 = ?,112,除法
10的22倍是多少？,220,乘法
283 ÷ 5 = ?,56...3,除法
17公斤147克 = ? 克,17147,單位轉換
60 + 147 = ?,207,加法
16:35 出發，經過90分鐘後到達，到達時間是？,18:05,時間計算
02:10 出發，經過30分鐘後到達，到達時間是？,02:40,時間計算
09:27 出發，經過45分鐘後到達，到達時間是？,10:12,時間計算
12和12的最小公倍數是？,12,數論
602 - 43 = ?,559,減法
8和16的最小公倍數是？,16,數論
234 + 33 = ?,267,加法
16:28 出發，經過15分鐘後到達，到達時間是？,16:43,時間計算
在○裡填上 + 或 - 或 =：2/4 ? 3/4 (A.√ B.> C.< D.:),C,分數(選擇)
2694 ÷ 29 = ?,92...26,除法
在 84433 中，數字「3」表示的數值是？,3,位值
02:25 出發，經過20分鐘後到達，到達時間是？,02:45,時間計算
17公斤59克 = ? 克,17059,單位轉換
03:38 出發，經過90分鐘後到達，到達時間是？,05:08,時間計算
36的因數有哪些？,"1,2,3,4,6,9,12,18,36",因數
在○裡填上 + 或 - 或 =：1/8 ? 2/8 (A.< B.√ C.> D.×),A,分數(選擇)
278 ÷ 9 = ?,30...8,除法
在 5677 中，數字「7」表示的數值是？,7,位值
996 - 659 = ?,337,減法
貨倉原有飲料1759支，上午賣出1486支，下午運來703支，現在共有多少支？,976,四則運算
616 - 149 = ?,467,減法
472 + 470 = ?,942,加法
11升31毫升 = ? 毫升,11031,單位轉換
13公里459米 = ? 米,13459,單位轉換
18厘米3毫米 = ? 毫米,183,單位轉換
951 - 388 = ?,563,減法
9公斤778克 = ? 克,9778,單位轉換
19:44 出發，經過60分鐘後到達，到達時間是？,20:44,時間計算
90的67倍是多少？,6030,乘法
8小時7分 = ? 分,487,單位轉換
小明有475元，買文具用去100元，媽媽又給他274元，現在有多少元？,649,四則運算
19厘米8毫米 = ? 毫米,198,單位轉換
在○裡填上 + 或 - 或 =：1/10 ? 5/10 (A.√ B.< C.> D.=),B,分數(選擇)
小明有664元，買文具用去438元，媽媽又給他289元，現在有多少元？,515,四則運算
一個正方形有多少組平行線？,2,幾何
454 - 277 = ?,177,減法
貨倉原有飲料1070支，上午賣出952支，下午運來728支，現在共有多少支？,846,四則運算
72的41倍是多少？,2952,乘法
10升836毫升 = ? 毫升,10836,單位轉換
446 - 446 = ?,0,減法
761 - 431 = ?,330,減法
267 + 296 = ?,563,加法
每件52元，買1件共需付多少元？,52元,金錢
2738 ÷ 30 = ?,91...8,除法
在 66149 中，數字「4」表示的數值是？,40,位值
88 × 75 = ?,6600,乘法
91 + 59 = ?,150,加法
85 + 51 = ?,136,加法
"按 甲,乙,丙,丁 次序輪流進行，第19次是什麼？ (A.丙 B.東方 C.甲 D.北方)",A,週期(選擇)
18公里963米 = ? 米,18963,單位轉換
24的因數有哪些？,"1,2,3,4,6,8,12,24",因數
384 ÷ 8 = ?,48,除法
小明有772元，買文具用去510元，媽媽又給他197元，現在有多少元？,459,四則運算
17:11 出發，經過20分鐘後到達，到達時間是？,17:31,時間計算
1710 ÷ 38 = ?,45,除法
97 × 11 = ?,1067,乘法
890 - 625 = ?,265,減法
09:20 出發，經過90分鐘後到達，到達時間是？,10:50,時間計算
早餐從主食3種、飲品3種中各選一種，共有多少種組合？,9,組合
一個梯形有多少組平行線？,1,幾何
貨倉原有飲料1281支，上午賣出699支，下午運來227支，現在共有多少支？,809,四則運算
738 ÷ 22 = ?,33...12,除法
一年有31天的月份有幾個？ (A.21 B.9 C.7 D.12),C,常識(選擇)
30公里655米 = ? 米,30655,單位轉換
一年有31天的月份有幾個？ (A.3 B.22 C.14 D.7),D,常識(選擇)
"按 紅,黃,藍,綠 次序輪流進行，第26次是什麼？ (A.黃 B.A C.C D.B)",A,週期(選擇)
一個平行四邊形有多少組平行線？,2,幾何
早餐從飲品3種、主食3種中各選一種，共有多少種組合？,9,組合
46小時52分 = ? 分,2812,單位轉換
36 × 12 = ?,432,乘法
17:06 出發，經過60分鐘後到達，到達時間是？,18:06,時間計算
11:29 出發，經過45分鐘後到達，到達時間是？,12:14,時間計算
父親今年9歲，兒子今年6歲，在多少年前父親年齡是兒子的2倍？,3,年齡
03:08 出發，經過20分鐘後到達，到達時間是？,03:28,時間計算
"按 甲,乙,丙,丁 次序輪流進行，第100次是什麼？ (A.南方 B.丁 C.東方 D.丙)",B,週期(選擇)
91 × 64 = ?,5824,乘法
父親今年45歲，兒子今年19歲，在多少年前父親年齡是兒子的3倍？,6,年齡
29 × 87 = ?,2523,乘法
9860 ÷ 85 = ?,116,除法
353 + 304 = ?,657,加法
108 + 118 = ?,226,加法
621 - 612 = ?,9,減法
27 × 96 = ?,2592,乘法
貨倉原有飲料1150支，上午賣出648支，下午運來651支，現在共有多少支？,1153,四則運算
貨倉原有飲料1699支，上午賣出787支，下午運來224支，現在共有多少支？,1136,四則運算
2514 ÷ 34 = ?,73...32,除法
703 - 467 = ?,236,減法
父親今年63歲，兒子今年21歲，在多少年前父親年齡是兒子的4倍？,7,年齡
一年有31天的月份有幾個？ (A.22 B.5 C.7 D.15),C,常識(選擇)
3969 ÷ 81 = ?,49,除法
46的5倍是多少？,230,倍數
51 × 76 = ?,3876,乘法
小明有516元，買文具用去267元，媽媽又給他288元，現在有多少元？,537,四則運算
728 - 688 = ?,40,減法
"按 東,南,西,北 次序輪流進行，第28次是什麼？ (A.戊 B.乙 C.北 D.己)",C,週期(選擇)
早餐從飲品3種、主食3種中各選一種，共有多少種組合？,9,組合
974 - 894 = ?,80,減法
11:10 出發，經過75分鐘後到達，到達時間是？,12:25,時間計算
貨倉原有飲料520支，上午賣出193支，下午運來229支，現在共有多少支？,556,四則運算
79 × 42 = ?,3318,乘法
274 ÷ 2 = ?,137,除法
17:05 出發，經過60分鐘後到達，到達時間是？,18:05,時間計算
小明有717元，買文具用去172元，媽媽又給他237元，現在有多少元？,782,四則運算
家中有果44個。媽媽吃了8個後，小文吃了餘下的1/2，現在還剩下多少個果？,18,四則運算
06:38 出發，經過20分鐘後到達，到達時間是？,06:58,時間計算
109 - 63 = ?,46,減法
361 - 110 = ?,251,減法
6厘米4毫米 = ? 毫米,64,單位轉換
12公斤706克 = ? 克,12706,單位轉換
513 - 51 = ?,462,減法
15:25 出發，經過45分鐘後到達，到達時間是？,16:10,時間計算
01:58 出發，經過45分鐘後到達，到達時間是？,02:43,時間計算
1835 ÷ 29 = ?,63...8,除法
在○裡填上 + 或 - 或 =：3/12 ? 2/12 (A.: B.> C.√ D.=),B,分數(選擇)
列出12的所有因數。,"1,2,3,4,6,12",數論
474 + 45 = ?,519,加法
每件168元，買6件共需付多少元？,1008元,金錢
在○裡填上 + 或 - 或 =：2/3 ? 2/3 (A.= B.: C.< D.√),A,分數(選擇)
早餐從主食3種、飲品3種中各選一種，共有多少種組合？,9,組合
65 × 8 = ?,520,乘法
一個梯形有多少組平行線？,1,幾何
44 + 23 = ?,67,加法
小明有750元，買文具用去339元，媽媽又給他122元，現在有多少元？,533,四則運算
貨倉原有飲料1651支，上午賣出1344支，下午運來235支，現在共有多少支？,542,四則運算
12:56 出發，經過30分鐘後到達，到達時間是？,13:26,時間計算
19:57 出發，經過15分鐘後到達，到達時間是？,20:12,時間計算
在 19646 中，數字「6」表示的數值是？,600,位值
一個梯形有多少組平行線？,1,幾何
貨倉原有飲料1001支，上午賣出419支，下午運來273支，現在共有多少支？,855,四則運算
479 + 65 = ?,544,加法
貨倉原有飲料1101支，上午賣出685支，下午運來458支，現在共有多少支？,874,四則運算
小明有576元，買文具用去99元，媽媽又給他197元，現在有多少元？,674,四則運算
在○裡填上 + 或 - 或 =：7/11 ? 2/11 (A.< B.× C.√ D.>),D,分數(選擇)
在 58776 中，數字「7」表示的數值是？,70,位值
早餐從飲品3種、主食3種中各選一種，共有多少種組合？,9,組合
983 - 563 = ?,420,減法
314 - 36 = ?,278,減法
家中有果50個。媽媽吃了5個後，小文吃了餘下的1/3，現在還剩下多少個果？,30,四則運算
143 - 11 = ?,132,減法
小明有434元，買文具用去143元，媽媽又給他194元，現在有多少元？,485,四則運算
8米41厘米 = ? 厘米,841,單位轉換
38的3倍是多少？,114,乘法
小明有682元，買文具用去475元，媽媽又給他134元，現在有多少元？,341,四則運算
81的10倍是多少？,810,乘法
在○裡填上 + 或 - 或 =：5/9 ? 2/9 (A.× B.√ C.= D.>),D,分數(選擇)
10厘米4毫米 = ? 毫米,104,單位轉換
早餐從飲品3種、主食3種中各選一種，共有多少種組合？,9,組合
一個長方形有多少組平行線？,2,幾何
109 + 90 = ?,199,加法
24 × 10 = ?,240,乘法
列出24的所有因數。,"1,2,3,4,6,8,12,24",數論
家中有果54個。媽媽吃了6個後，小文吃了餘下的5/6，現在還剩下多少個果？,8,四則運算
小明有597元，買文具用去128元，媽媽又給他161元，現在有多少元？,630,四則運算
48公里718米 = ? 米,48718,單位轉換
18的15倍是多少？,270,倍數
7公里858米 = ? 米,7858,單位轉換
311 ÷ 14 = ?,22...3,除法
91 + 344 = ?,435,加法
1020 ÷ 33 = ?,30...30,除法
列出36的所有因數。,"1,2,3,4,6,9,12,18,36",數論
93 × 95 = ?,8835,乘法
07:59 出發，經過60分鐘後到達，到達時間是？,08:59,時間計算
列出60的所有因數。,"1,2,3,4,5,6,10,12,15,20,30,60",數論
435 + 268 = ?,703,加法
163 ÷ 4 = ?,40...3,除法
在○裡填上 + 或 - 或 =：1/5 ? 2/5 (A.√ B.= C.< D.×),C,分數(選擇)
早餐從飲品3種、主食3種中各選一種，共有多少種組合？,9,組合
小明有648元，買文具用去274元，媽媽又給他201元，現在有多少元？,575,四則運算
一個梯形有多少組平行線？,1,幾何
383 - 70 = ?,313,減法
小明有573元，買文具用去107元，媽媽又給他166元，現在有多少元？,632,四則運算
一個平行四邊形有多少組平行線？,2,幾何
每件227元，買7件共需付多少元？,1589元,金錢
444 + 261 = ?,705,加法
1196 ÷ 92 = ?,13,除法
8米68厘米 = ? 厘米,868,單位轉換
1869 ÷ 21 = ?,89,除法
17小時50分 = ? 分,1070,單位轉換
早餐從飲品3種、主食3種中各選一種，共有多少種組合？,9,組合
在○裡填上 + 或 - 或 =：1/3 ? 1/3 (A.< B.= C.> D.:),B,分數(選擇)
父親今年34歲，兒子今年12歲，在多少年前父親年齡是兒子的3倍？,1,年齡
489 + 312 = ?,801,加法
520 - 371 = ?,149,減法
父親今年21歲，兒子今年12歲，在多少年前父親年齡是兒子的2倍？,3,年齡
319 - 280 = ?,39,減法
一個平行四邊形有多少組平行線？,2,幾何
10044 ÷ 81 = ?,124,除法
91的83倍是多少？,7553,乘法
"按 紅,黃,藍,綠 次序輪流進行，第23次是什麼？ (A.A B.C C.藍 D.B)",C,週期(選擇)
40的91倍是多少？,3640,乘法
24小時50分 = ? 分,1490,單位轉換
7728 ÷ 84 = ?,92,除法
02:09 出發，經過20分鐘後到達，到達時間是？,02:29,時間計算
31的12倍是多少？,372,乘法
3440 ÷ 20 = ?,172,除法
09:51 出發，經過15分鐘後到達，到達時間是？,10:06,時間計算
176 + 473 = ?,649,加法
父親今年24歲，兒子今年13歲，在多少年前父親年齡是兒子的2倍？,2,年齡
小明有351元，買文具用去239元，媽媽又給他292元，現在有多少元？,404,四則運算
父親今年48歲，兒子今年12歲，在多少年前父親年齡是兒子的5倍？,3,年齡
12:04 出發，經過15分鐘後到達，到達時間是？,12:19,時間計算
在○裡填上 + 或 - 或 =：7/12 ? 11/12 (A.= B.: C.√ D.<),D,分數(選擇)
395 + 106 = ?,501,加法
01:53 出發，經過45分鐘後到達，到達時間是？,02:38,時間計算
6400 ÷ 40 = ?,160,除法
2288 ÷ 44 = ?,52,除法
202 - 87 = ?,115,減法
早餐從主食3種、飲品3種中各選一種，共有多少種組合？,9,組合
貨倉原有飲料1127支，上午賣出904支，下午運來585支，現在共有多少支？,808,四則運算
774 - 256 = ?,518,減法
48的因數有哪些？,"1,2,3,4,6,8,12,16,24,48",因數
05:21 出發，經過30分鐘後到達，到達時間是？,05:51,時間計算
"按 甲,乙,丙,丁 次序輪流進行，第30次是什麼？ (A.東方 B.乙 C.戊 D.南方)",B,週期(選擇)
"按 甲,乙,丙,丁 次序輪流進行，第79次是什麼？ (A.丙 B.東方 C.南方 D.己)",A,週期(選擇)
48 × 78 = ?,3744,乘法
707 - 363 = ?,344,減法
498 ÷ 10 = ?,49...8,除法
53 × 29 = ?,1537,乘法
04:08 出發，經過60分鐘後到達，到達時間是？,05:08,時間計算
191 + 93 = ?,284,加法
7 × 77 = ?,539,乘法
小明有500元，買文具用去118元，媽媽又給他157元，現在有多少元？,539,四則運算
19 + 127 = ?,146,加法
11和9的最小公倍數是？,99,數論
列出12的所有因數。,"1,2,3,4,6,12",數論
家中有果52個。媽媽吃了4個後，小文吃了餘下的4/6，現在還剩下多少個果？,16,四則運算
48的因數有哪些？,"1,2,3,4,6,8,12,16,24,48",因數
一個梯形有多少組平行線？,1,幾何
14米43厘米 = ? 厘米,1443,單位轉換
家中有果34個。媽媽吃了6個後，小文吃了餘下的1/4，現在還剩下多少個果？,21,四則運算
359 + 296 = ?,655,加法
